generation,Individual,Fitness,Genome,steric_stiff,steric_range,surface_stiff,anchor_density,anchor_stiff,hydrolysis
gen0017,94,1.943641,00011111100011110001111111111011,526.5625,0.056249999999999994,46.9375,24.6875,471.875,0.2921875
gen0017,95,1.981337,00000011100100110011101110000110,100.0,0.05671875,10.1875,44.375,443.75,0.209375
gen0017,96,0.475762,00000110110010100001100001111100,160.9375,0.050624999999999996,31.625,21.875,78.125,0.29374999999999996
gen0017,97,0.563246,00000011100111101101111101111001,100.0,0.05671875,46.171875,24.6875,415.625,0.2890625
gen0017,98,0.720084,00000011100011100001111110001000,100.0,0.056249999999999994,43.875,24.6875,443.75,0.21250000000000002
gen0017,99,0.929096,00000110000011111011001000101001,160.9375,0.045,48.46875,38.75,275.0,0.2640625
gen0017,100,4.885679,00000000100110100001111101000100,100.0,0.03421875,31.625,24.6875,415.625,0.20625000000000002
gen0017,101,0.670732,00000011100011110001111011111000,100.0,0.056249999999999994,46.9375,24.6875,359.375,0.2875
gen0017,102,0.727163,00000011100011100101111110011001,100.0,0.056249999999999994,44.640625,24.6875,443.75,0.2390625
gen0017,103,0.765052,00000011111110010001111010110110,100.0,0.059531249999999994,28.5625,24.6875,331.25,0.284375
gen0017,104,1.331214,00000011100101100110100011111101,100.0,0.05671875,20.140625,33.125,134.375,0.2953125
gen0017,105,0.28506,00000011100011011010100011101000,100.0,0.056249999999999994,42.34375,33.125,134.375,0.2625
gen0017,106,1.629122,00000011000001110001001101010101,100.0,0.0525,22.4375,16.25,415.625,0.2328125
gen0017,107,1.84173,00011011101010101101010001010010,465.625,0.0571875,33.921875,19.0625,78.125,0.228125
gen0017,108,1.193953,00000011101101100011100011101100,100.0,0.05765625,19.375,44.375,134.375,0.26875
gen0017,109,1.180043,00000011100111010101001001110010,100.0,0.05671875,41.578125,16.25,303.125,0.278125
gen0017,110,0.807276,00000111110001100101111101101001,160.9375,0.058124999999999996,20.140625,24.6875,415.625,0.2640625
gen0017,111,1.2445,00000011100111011000011001110001,100.0,0.05671875,42.34375,7.8125,303.125,0.2765625
gen0017,112,0.609763,00000011000110010010111101111001,100.0,0.052968749999999995,28.5625,35.9375,415.625,0.2890625
gen0017,113,2.489227,00011011100111101000110001101101,465.625,0.05671875,45.40625,13.4375,78.125,0.2703125
gen0017,114,0.648439,00000011100011110110100011010101,100.0,0.056249999999999994,47.703125,33.125,134.375,0.2328125
gen0017,115,1.278058,00011101110011010101001110001011,526.5625,0.043125,41.578125,16.25,443.75,0.2171875
gen0017,116,0.307465,00001001111110100110111011111000,221.875,0.044531249999999994,32.390625,35.9375,359.375,0.2875
gen0017,117,1.657529,00011100101100110000111100101000,526.5625,0.03515625,10.1875,13.4375,387.5,0.2625
gen0017,118,3.095647,00000001010011011100111010010000,100.0,0.039375,43.109375,13.4375,331.25,0.225
gen0017,119,1.730386,00000011100101011001101011101100,100.0,0.05671875,17.84375,21.875,359.375,0.26875
gen0017,120,0.31791,00000011100011110101010001001000,100.0,0.056249999999999994,47.703125,19.0625,78.125,0.21250000000000002
gen0017,121,7.189862,00000000010100011101010001001001,100.0,0.03234375,6.359375,19.0625,78.125,0.21406250000000002
gen0017,122,0.64181,00000011010111011101111010110110,100.0,0.05484375,43.109375,24.6875,331.25,0.284375
gen0017,123,0.830939,00011101100011111000100010001001,526.5625,0.041249999999999995,48.46875,10.625,106.25,0.21406250000000002
gen0017,124,1.453167,00000011110001100001001101001001,100.0,0.058124999999999996,19.375,16.25,415.625,0.21406250000000002
gen0017,125,0.397272,00000011100011101101011101001001,100.0,0.056249999999999994,46.171875,19.0625,415.625,0.21406250000000002
gen0017,126,1.370923,00000010100011110001111000101001,100.0,0.04875,46.9375,24.6875,275.0,0.2640625
gen0017,127,0.435231,00000011100011101101110000101001,100.0,0.056249999999999994,46.171875,24.6875,50.0,0.2640625
gen0017,128,1.248673,00000111101101110101000101000001,160.9375,0.05765625,23.203125,16.25,190.625,0.2015625
gen0017,129,0.96837,00011100111010001010010010101000,526.5625,0.0365625,27.03125,30.3125,106.25,0.2625
gen0017,130,2.002665,01000011011101110001010011110010,1075.0,0.05578125,22.4375,19.0625,134.375,0.278125
gen0017,131,0.786777,00000111100010011100101110001000,160.9375,0.056249999999999994,30.859375,10.625,443.75,0.21250000000000002
gen0017,132,0.88007,00000011100011011010111010101001,100.0,0.056249999999999994,42.34375,35.9375,331.25,0.2640625
gen0017,133,0.645502,00000011111011100101111110011101,100.0,0.0590625,44.640625,24.6875,443.75,0.2453125
gen0017,134,1.645549,00000011001101110001010011110010,100.0,0.05390625,22.4375,19.0625,134.375,0.278125
gen0017,135,1.377684,01000001000101101010111001110001,1075.0,0.037968749999999996,20.90625,35.9375,303.125,0.2765625
gen0017,136,2.250515,00111011110100110011110101101101,953.125,0.05859375,10.1875,47.1875,190.625,0.2703125
gen0017,137,1.67144,00000010100011110111111000101001,100.0,0.04875,47.703125,47.1875,275.0,0.2640625
gen0017,138,0.527449,00000011100011011101111101101001,100.0,0.056249999999999994,43.109375,24.6875,415.625,0.2640625
gen0017,139,1.855605,00000011100011110001010000001001,100.0,0.056249999999999994,46.9375,19.0625,50.0,0.21406250000000002
gen0017,140,1.328976,00000011100011110001111001001000,100.0,0.056249999999999994,46.9375,24.6875,303.125,0.21250000000000002
gen0017,141,1.459804,00000011110011110001010000001001,100.0,0.058124999999999996,46.9375,19.0625,50.0,0.21406250000000002
gen0017,142,2.147339,00100110000111100111111001111110,648.4375,0.04546875,44.640625,47.1875,303.125,0.296875
gen0017,143,2.465342,00001111000111100111111000011100,282.8125,0.052968749999999995,44.640625,47.1875,275.0,0.24375
gen0017,144,1.283305,00001011100110101001111001010000,221.875,0.05671875,33.15625,24.6875,303.125,0.225
gen0017,145,1.044296,00010010001101011101111011010001,343.75,0.046406249999999996,18.609375,24.6875,359.375,0.2265625
gen0017,146,2.397393,00000111100000000101000101111101,160.9375,0.056249999999999994,1.765625,16.25,190.625,0.2953125
gen0017,147,1.499523,00000011100111111100111101000001,100.0,0.05671875,49.234375,13.4375,415.625,0.2015625
gen0017,148,0.698618,00010110001101011101101010010001,404.6875,0.046406249999999996,18.609375,21.875,331.25,0.2265625
gen0017,149,2.022025,01011011111010101101010000010010,1440.625,0.0590625,33.921875,19.0625,50.0,0.228125
gen0017,150,1.495842,00100010000011101101000001110001,587.5,0.045,46.171875,16.25,78.125,0.2765625
gen0017,151,1.500375,00010011110011101000111001111001,343.75,0.058124999999999996,45.40625,13.4375,303.125,0.2890625
gen0017,152,1.841586,00000011101101100001001011101100,100.0,0.05765625,19.375,16.25,359.375,0.26875
gen0017,153,0.721376,00000011100011110101111001001000,100.0,0.056249999999999994,47.703125,24.6875,303.125,0.21250000000000002
gen0017,154,1.331905,00000011100011110001010001000000,100.0,0.056249999999999994,46.9375,19.0625,78.125,0.2
gen0017,155,2.271934,00100011100010110001001011101000,587.5,0.056249999999999994,34.6875,16.25,359.375,0.2625
gen0017,156,3.872048,00000111110000000101000101111101,160.9375,0.058124999999999996,1.765625,16.25,190.625,0.2953125
gen0017,157,1.742118,00100010000011101101010001110000,587.5,0.045,46.171875,19.0625,78.125,0.275
gen0017,158,0.949805,00000011101101011001101011101100,100.0,0.05765625,17.84375,21.875,359.375,0.26875
gen0017,159,0.926607,00000011101011100101101110011101,100.0,0.0571875,44.640625,21.875,443.75,0.2453125
gen0017,160,2.171108,00111110100011101010110101010011,1014.0625,0.04875,45.40625,35.9375,190.625,0.2296875
gen0017,161,2.905442,00000011100100101101111001010000,100.0,0.05671875,9.421875,24.6875,303.125,0.225
gen0017,162,1.281201,00000110010111100111111001111100,160.9375,0.04734375,44.640625,47.1875,303.125,0.29374999999999996
gen0017,163,1.30704,00000011101101100001010011110100,100.0,0.05765625,19.375,19.0625,134.375,0.28125
gen0018,0,0.531737,00000011100011110110010011110000,100.0,0.056249999999999994,47.703125,30.3125,134.375,0.275
gen0018,1,0.25632,00000111110001101010110000101001,160.9375,0.058124999999999996,20.90625,35.9375,50.0,0.2640625
gen0018,2,0.430856,00000011100011011010100011101000,100.0,0.056249999999999994,42.34375,33.125,134.375,0.2625
gen0018,3,1.345214,00001001111110100110111011111000,221.875,0.044531249999999994,32.390625,35.9375,359.375,0.2875
gen0018,4,1.060831,00000011100011110101010001001000,100.0,0.056249999999999994,47.703125,19.0625,78.125,0.21250000000000002
gen0018,5,0.563857,00000011100011101010110101010011,100.0,0.056249999999999994,45.40625,35.9375,190.625,0.2296875
gen0018,6,0.58693,00000011110111011110101011011110,100.0,0.05859375,43.109375,33.125,359.375,0.246875
gen0018,7,0.57821,00000011100011101101011101001001,100.0,0.056249999999999994,46.171875,19.0625,415.625,0.21406250000000002
gen0018,8,0.98223,00000011100011011010100000001001,100.0,0.056249999999999994,42.34375,33.125,50.0,0.21406250000000002
gen0018,9,0.637919,00000011100111010001111011000101,100.0,0.05671875,40.8125,24.6875,359.375,0.2078125
gen0018,10,1.445119,00000011111110010001110001110001,100.0,0.059531249999999994,28.5625,24.6875,78.125,0.2765625
gen0018,11,1.106599,00000011100011101101110000101001,100.0,0.056249999999999994,46.171875,24.6875,50.0,0.2640625
gen0018,12,1.058774,00000110110010100001100001111100,160.9375,0.050624999999999996,31.625,21.875,78.125,0.29374999999999996
gen0018,13,0.419007,00000011100011011010100011101010,100.0,0.056249999999999994,42.34375,33.125,134.375,0.265625
gen0018,14,1.438559,00000011110010000001010001110001,100.0,0.058124999999999996,25.5,19.0625,78.125,0.2765625
gen0018,15,0.806279,00000011100011011101111101101001,100.0,0.056249999999999994,43.109375,24.6875,415.625,0.2640625
gen0018,16,1.113825,00000011111101011101111011010001,100.0,0.059531249999999994,18.609375,24.6875,359.375,0.2265625
gen0018,17,0.510133,00000110110010100001100001111000,160.9375,0.050624999999999996,31.625,21.875,78.125,0.2875
gen0018,18,0.64296,00000011100011011101111101101011,100.0,0.056249999999999994,43.109375,24.6875,415.625,0.2671875
gen0018,19,2.094069,00011011110111011110101011010010,465.625,0.05859375,43.109375,33.125,359.375,0.228125
gen0018,20,2.229857,00100011000011101101000001110001,587.5,0.0525,46.171875,16.25,78.125,0.2765625
gen0018,21,2.542994,00011111111110010001100101010011,526.5625,0.059531249999999994,28.5625,21.875,190.625,0.2296875
gen0018,22,2.371716,00011011100011011101111101101001,465.625,0.056249999999999994,43.109375,24.6875,415.625,0.2640625
gen0018,23,2.228528,00011011101010110001110001010010,465.625,0.0571875,34.6875,24.6875,78.125,0.228125
gen0018,24,0.743534,00000011100101100110100011111101,100.0,0.05671875,20.140625,33.125,134.375,0.2953125
gen0018,25,1.186623,00000111110001101000100101010001,160.9375,0.058124999999999996,20.90625,10.625,190.625,0.2265625
gen0018,26,1.531272,00001011100110101001111001011001,221.875,0.05671875,33.15625,24.6875,303.125,0.2390625
gen0018,27,1.364653,00000011100101100001100001111000,100.0,0.05671875,19.375,21.875,78.125,0.2875
gen0018,28,2.362068,00010011100011110011101100101001,343.75,0.056249999999999994,46.9375,44.375,387.5,0.2640625
gen0018,29,2.002411,00010111100011111101101010010001,404.6875,0.056249999999999994,49.234375,21.875,331.25,0.2265625
gen0018,30,0.804468,00000011100111101101010110000110,100.0,0.05671875,46.171875,19.0625,218.75,0.209375
gen0018,31,0.969824,00000110000011111011001000101001,160.9375,0.045,48.46875,38.75,275.0,0.2640625
gen0018,32,2.213135,00011110000011110011010011101010,526.5625,0.045,46.9375,41.5625,134.375,0.265625
gen0018,33,0.47539,00000011110101011001101011101100,100.0,0.05859375,17.84375,21.875,359.375,0.26875
gen0018,34,2.807353,00000010001101011101111011000101,100.0,0.046406249999999996,18.609375,24.6875,359.375,0.2078125
gen0018,35,0.759777,00000011100011110111001101010101,100.0,0.056249999999999994,47.703125,38.75,415.625,0.2328125
gen0018,36,2.061789,00000011110001101010110000101001,100.0,0.058124999999999996,20.90625,35.9375,50.0,0.2640625
gen0018,37,1.381205,00000110000101101011001001100011,160.9375,0.04546875,20.90625,38.75,303.125,0.2546875
gen0018,38,5.086432,00000100000110011100101110010101,160.9375,0.03046875,30.859375,10.625,443.75,0.2328125
gen0018,39,2.577493,00010011110011101011111010110000,343.75,0.058124999999999996,45.40625,47.1875,331.25,0.275
gen0018,40,4.847219,00000000010011110101001001110001,100.0,0.031875,47.703125,16.25,303.125,0.2765625
gen0018,41,6.202818,00000000000110011100101110001100,100.0,0.03046875,30.859375,10.625,443.75,0.21875
gen0018,42,0.65879,00000011100110001011000000101001,100.0,0.05671875,27.03125,38.75,50.0,0.2640625
gen0018,43,1.761517,00001011100110101001101110001000,221.875,0.05671875,33.15625,21.875,443.75,0.21250000000000002
gen0018,44,0.85092,00000011100110001011110011101100,100.0,0.05671875,27.03125,47.1875,134.375,0.26875
gen0018,45,2.186281,10000011100011110001111001001000,2050.0,0.056249999999999994,46.9375,24.6875,303.125,0.21250000000000002
gen0018,46,0.641275,00000011110011101001011001001001,100.0,0.058124999999999996,45.40625,19.0625,303.125,0.21406250000000002
gen0018,47,5.192844,00000000100110100101110000101001,100.0,0.03421875,32.390625,24.6875,50.0,0.2640625
gen0018,48,0.840351,00000011100111011000110111110010,100.0,0.05671875,42.34375,13.4375,246.875,0.278125
gen0018,49,0.856699,00000111000110000001010001111101,160.9375,0.052968749999999995,25.5,19.0625,78.125,0.2953125
gen0018,50,0.709685,00000011100011100101101110011101,100.0,0.056249999999999994,44.640625,21.875,443.75,0.2453125
gen0018,51,2.057723,00100011100011110101111101101001,587.5,0.056249999999999994,47.703125,24.6875,415.625,0.2640625
gen0018,52,1.838777,00000011000001110010010001001001,100.0,0.0525,22.4375,30.3125,78.125,0.21406250000000002
gen0018,53,0.504697,00001011101101100001111001010000,221.875,0.05765625,19.375,24.6875,303.125,0.225
gen0018,54,2.087897,00000111100011110101111101101100,160.9375,0.056249999999999994,47.703125,24.6875,415.625,0.26875
gen0018,55,2.22822,00010011111110010001111010110001,343.75,0.059531249999999994,28.5625,24.6875,331.25,0.2765625
gen0018,56,1.938605,00000111100011101011001101000011,160.9375,0.056249999999999994,45.40625,38.75,415.625,0.20468750000000002
gen0018,57,1.275133,00000010100011110111111010101001,100.0,0.04875,47.703125,47.1875,331.25,0.2640625
gen0018,58,0.668972,00000011111011100101111111001000,100.0,0.0590625,44.640625,24.6875,471.875,0.21250000000000002
gen0018,59,1.215271,00000111010001110011100111101110,160.9375,0.054375,22.4375,44.375,246.875,0.271875
gen0018,60,1.468699,00000011100010010010111101001001,100.0,0.056249999999999994,28.5625,35.9375,415.625,0.21406250000000002
gen0018,61,1.275362,00000011100101101010111001101100,100.0,0.05671875,20.90625,35.9375,303.125,0.26875
gen0018,62,0.974784,00000011100010011100101100011000,100.0,0.056249999999999994,30.859375,10.625,387.5,0.2375
gen0018,63,2.220802,00000011101101100011100001001000,100.0,0.05765625,19.375,44.375,78.125,0.21250000000000002
gen0018,64,3.96428,00000111100000000101000101011101,160.9375,0.056249999999999994,1.765625,16.25,190.625,0.2453125
gen0018,65,1.030017,00000011100011011101111101111001,100.0,0.056249999999999994,43.109375,24.6875,415.625,0.2890625
gen0018,66,1.913316,00001011100111101001111001010000,221.875,0.05671875,45.40625,24.6875,303.125,0.225
gen0018,67,2.219039,00000110000110000001010001000011,160.9375,0.04546875,25.5,19.0625,78.125,0.20468750000000002
gen0018,68,0.674508,00001010100011110000100011010110,221.875,0.04875,46.9375,10.625,134.375,0.234375
gen0018,69,2.111982,00001111100011110110000011010110,282.8125,0.056249999999999994,47.703125,27.5,134.375,0.234375
gen0018,70,0.280695,00000110110010100001100101101101,160.9375,0.050624999999999996,31.625,21.875,190.625,0.2703125
gen0018,71,0.889699,00000011100011100000101110001000,100.0,0.056249999999999994,43.875,10.625,443.75,0.21250000000000002
gen0018,72,2.193112,00010111000110001001110000101001,404.6875,0.052968749999999995,27.03125,24.6875,50.0,0.2640625
gen0018,73,2.346302,00011111100011111100111101010011,526.5625,0.056249999999999994,49.234375,13.4375,415.625,0.2296875
gen0018,74,2.701815,00000110000101011010100011101000,160.9375,0.04546875,17.84375,33.125,134.375,0.2625
gen0018,75,0.47954,00000011010111011101111010110110,100.0,0.05484375,43.109375,24.6875,331.25,0.284375
gen0018,76,1.936426,00000110000010011100111001001000,160.9375,0.045,30.859375,13.4375,303.125,0.21250000000000002
gen0018,77,1.753766,00000011100111010101001001110010,100.0,0.05671875,41.578125,16.25,303.125,0.278125
gen0018,78,1.774247,00000011100001101010110101010011,100.0,0.056249999999999994,20.90625,35.9375,190.625,0.2296875
gen0018,79,1.240417,00000011010101101010111111110010,100.0,0.05484375,20.90625,35.9375,471.875,0.278125
gen0018,80,0.939379,00000011100011110000100011010101,100.0,0.056249999999999994,46.9375,10.625,134.375,0.2328125
gen0018,81,2.238318,00100011100011011010100011101010,587.5,0.056249999999999994,42.34375,33.125,134.375,0.265625
gen0018,82,1.813185,00000011011001110001010011110110,100.0,0.0553125,22.4375,19.0625,134.375,0.284375
gen0018,83,1.54968,00000011110110000000111001111001,100.0,0.05859375,25.5,13.4375,303.125,0.2890625
gen0018,84,0.649023,00000011100011110001111010001001,100.0,0.056249999999999994,46.9375,24.6875,331.25,0.21406250000000002
gen0018,85,1.051812,00000011111110010001001000110110,100.0,0.059531249999999994,28.5625,16.25,275.0,0.284375
